EndNodes_1,EndNodes_2,Weight
1810011O10Rik,Ptpn1,1
1810011O10Rik,Rap1a,1
1810011O10Rik,Rap2b,1
1810011O10Rik,Rgs12,1
1810011O10Rik,Rhobtb1,1
1810011O10Rik,Rnpep,1
1810011O10Rik,Samd8,1
1810011O10Rik,Sec24a,1
1810011O10Rik,Sema3f,1
1810011O10Rik,Senp2,1
1810011O10Rik,Serpinb2,1
1810011O10Rik,Slc25a25,1
1810011O10Rik,Slc25a48,1
1810011O10Rik,Slc9a1,1
1810011O10Rik,Smox,1
1810011O10Rik,Ssh2,1
1810011O10Rik,Stk35,1
1810011O10Rik,Stx12,1
1810011O10Rik,Taf1d,1
1810011O10Rik,Tbc1d1,1
1810011O10Rik,Tceb3,1
1810011O10Rik,Tfap2c,1
1810011O10Rik,Tiparp,1
1810011O10Rik,Tle3,1
1810011O10Rik,Tmed5,1
1810011O10Rik,Tmem125,1
1810011O10Rik,Tmem165,1
1810011O10Rik,Tmem51,1
1810011O10Rik,Tpm3,1
1810011O10Rik,Tpp1,1
1810011O10Rik,Trex1,1
1810011O10Rik,Trim16,1
1810011O10Rik,Trim47,1
1810011O10Rik,Tspan5,1
1810011O10Rik,Ttc39a,1
1810011O10Rik,Ufm1,1
1810011O10Rik,Vasp,1
1810011O10Rik,Vav3,1
1810011O10Rik,Xrn2,1
1810011O10Rik,Zfp593,1
1810013L24Rik,Twsg1,1
1810013L24Rik,Vopp1,1
1810014F10Rik,Efemp1,1
1810014F10Rik,Fas,1
1810014F10Rik,Hmgn2,1
1810014F10Rik,Il1r2,1
1810014F10Rik,Lsm3,1
1810014F10Rik,Pdlim1,1
1810014F10Rik,Phgdh,1
1810014F10Rik,Relb,1
1810014F10Rik,Ripply3,1
1810014F10Rik,Tsc22d1,1
1810014F10Rik,Wnt6,1
1810019J16Rik,Prpf19,1
1810019J16Rik,Ube2v1,1
1810029B16Rik,Dkc1,1
1810029B16Rik,E2f3,1
1810029B16Rik,Heatr1,1
1810029B16Rik,Hspa4,1
1810029B16Rik,Mrto4,1
1810029B16Rik,Ncl,1
1810029B16Rik,Pprc1,1
1810029B16Rik,Prmt5,1
1810029B16Rik,Wdr77,1
1810031K17Rik,Erbb2,1
1810034E14Rik,Abhd14b,1
1810034E14Rik,Anxa7,1
1810034E14Rik,Cyp3a13,1
1810034E14Rik,Kdm5b,1
1810034E14Rik,Klf3,1
1810034E14Rik,Nab1,1
1810034E14Rik,Prr13,1
1810034E14Rik,Sesn2,1
1810034E14Rik,Sphk1,1
1810035L17Rik,Atf5,1
1810035L17Rik,Ccdc86,1
1810035L17Rik,Eif2s2,1
1810035L17Rik,Gale,1
1810035L17Rik,Gar1,1
1810035L17Rik,Hspe1,1
1810035L17Rik,Ino80c,1
1810035L17Rik,Mphosph10,1
1810035L17Rik,Mrpl17,1
1810035L17Rik,Mrto4,1
1810035L17Rik,Nme1,1
1810035L17Rik,Nolc1,1
1810035L17Rik,Nop56,1
1810035L17Rik,Ppa1,1
1810035L17Rik,Psmg1,1
1810035L17Rik,Rrn3,1
1810035L17Rik,Srsf6,1
1810035L17Rik,Taf1d,1
1810035L17Rik,Thoc7,1
